,name,url,cr,type,size,ac,hp,speed,align,legendary,source,str,dex,con,int,wis,cha,legendary_missing,str_missing,dex_missing,con_missing,int_missing,wis_missing,cha_missing
400,korred,,10,fey,Small,17,102,,chaotic neutral,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
401,kraken,https://www.aidedd.org/dnd/monstres.php?vo=kraken,26,monstrosity (titan),Gargantuan,18,472,swim,chaotic evil,1,Monster Manual (SRD),30.0,11.0,25.0,22.0,18.0,20.0,0,0,0,0,0,0,0
402,kraken-priest,,8,humanoid (any race),Medium,10,75,swim,any evil alignment,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
403,kruthik-hive-lord,,8,monstrosity,Large,20,102,,unaligned,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
404,kuo-toa,https://www.aidedd.org/dnd/monstres.php?vo=kuo-toa,1,humanoid (kuo-toa),Medium,13,18,swim,neutral evil,0,Monster Manual (BR),13.0,10.0,11.0,11.0,10.0,8.0,1,0,0,0,0,0,0
405,kuo-toa-archpriest,https://www.aidedd.org/dnd/monstres.php?vo=kuo-toa-archpriest,9,humanoid (kuo-toa),Medium,13,97,swim,neutral evil,0,Monster Manual (BR),16.0,14.0,16.0,13.0,16.0,14.0,1,0,0,0,0,0,0
406,kuo-toa-whip,https://www.aidedd.org/dnd/monstres.php?vo=kuo-toa-whip,4,humanoid (kuo-toa),Medium,11,65,swim,neutral evil,0,Monster Manual (BR),14.0,10.0,14.0,12.0,14.0,11.0,1,0,0,0,0,0,0
407,laeral-silverhand,https://www.aidedd.org/dnd/monstres.php?vo=laeral-silverhand,20,humanoid (human),Medium,18,228,,chaotic good,0,Adventures (Dragon Heist),13.0,17.0,20.0,20.0,20.0,19.0,1,0,0,0,0,0,0
408,lamia,https://www.aidedd.org/dnd/monstres.php?vo=lamia,7,monstrosity,Large,13,97,,chaotic evil,0,Monster Manual (SRD),16.0,13.0,15.0,14.0,15.0,16.0,1,0,0,0,0,0,0
409,lemure,https://www.aidedd.org/dnd/monstres.php?vo=lemure,3,fiend (devil),Medium,7,13,,lawful evil,0,Monster Manual (SRD),10.0,5.0,11.0,1.0,11.0,3.0,1,0,0,0,0,0,0
410,leucrotta,,6,monstrosity,Large,14,67,,chaotic evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
411,leviathan,,23,elemental,Gargantuan,17,328,swim,neutral,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
412,lich,https://www.aidedd.org/dnd/monstres.php?vo=lich,24,undead,Medium,17,135,,any evil alignment,1,Monster Manual (SRD),11.0,16.0,16.0,20.0,14.0,16.0,0,0,0,0,0,0,0
413,lion,https://www.aidedd.org/dnd/monstres.php?vo=lion,4,beast,Large,12,26,,unaligned,0,Monster Manual (SRD),17.0,15.0,13.0,3.0,12.0,8.0,1,0,0,0,0,0,0
414,lizard,https://www.aidedd.org/dnd/monstres.php?vo=lizard,3,beast,Tiny,10,2,,unaligned,0,Monster Manual (SRD),2.0,11.0,10.0,1.0,8.0,3.0,1,0,0,0,0,0,0
415,lizard-king-queen,https://www.aidedd.org/dnd/monstres.php?vo=lizard-king-queen,7,humanoid (lizardfolk),Medium,15,78,swim,chaotic evil,0,Monster Manual (BR),17.0,12.0,15.0,11.0,11.0,15.0,1,0,0,0,0,0,0
416,lizardfolk,https://www.aidedd.org/dnd/monstres.php?vo=lizardfolk,2,humanoid (lizardfolk),Medium,15,22,swim,neutral,0,Monster Manual (SRD),15.0,10.0,13.0,7.0,12.0,7.0,1,0,0,0,0,0,0
417,lizardfolk-shaman,https://www.aidedd.org/dnd/monstres.php?vo=lizardfolk-shaman,5,humanoid (lizardfolk),Medium,13,27,swim,neutral,0,Monster Manual (BR),15.0,10.0,13.0,10.0,15.0,8.0,1,0,0,0,0,0,0
418,mage,https://www.aidedd.org/dnd/monstres.php?vo=mage,9,humanoid (any race),Medium,12,40,,any alignment,0,Monster Manual (SRD),9.0,14.0,11.0,17.0,12.0,11.0,1,0,0,0,0,0,0
419,magma-mephit,https://www.aidedd.org/dnd/monstres.php?vo=magma-mephit,2,elemental,Small,11,22,fly,neutral evil,0,Monster Manual (SRD),8.0,12.0,12.0,7.0,10.0,10.0,1,0,0,0,0,0,0
420,magmin,https://www.aidedd.org/dnd/monstres.php?vo=magmin,2,elemental,Small,14,9,,chaotic neutral,0,Monster Manual (SRD),7.0,15.0,12.0,8.0,11.0,10.0,1,0,0,0,0,0,0
421,male-steeder,,1,monstrosity,Medium,12,13,,unaligned,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
422,mammoth,https://www.aidedd.org/dnd/monstres.php?vo=mammoth,9,beast,Huge,13,126,,unaligned,0,Monster Manual (SRD),24.0,9.0,21.0,3.0,11.0,6.0,1,0,0,0,0,0,0
423,manes,,0,fiend (demon),Small,9,9,,chaotic evil,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
424,manshoon,,16,humanoid (human),Medium,19,126,,lawful evil,0,Adventures (Dragon Heist),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
425,manticore,https://www.aidedd.org/dnd/monstres.php?vo=manticore,6,monstrosity,Large,14,68,fly,lawful evil,0,Monster Manual (SRD),17.0,16.0,17.0,7.0,12.0,8.0,1,0,0,0,0,0,0
426,mantrap,,4,plant,Large,12,45,,unaligned,0,Adventures (Tomb of Annihilation),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
427,marid,,14,elemental,Large,17,229,"fly, swim",chaotic neutral,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
428,marilith,https://www.aidedd.org/dnd/monstres.php?vo=marilith,19,fiend (demon),Large,18,189,,chaotic evil,0,Monster Manual (SRD),18.0,20.0,20.0,18.0,16.0,20.0,1,0,0,0,0,0,0
429,martial-arts-adept,,6,humanoid (any race),Medium,16,60,,any alignment,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
430,marut,,28,construct (inevitable),Large,22,432,fly,lawful neutral,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
431,master-of-souls,,7,humanoid (human),Medium,12,45,,neutral evil,0,Adventures (Descent into Avernus),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
432,master-thief,,8,humanoid (any race),Medium,16,84,,any alignment,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
433,mastiff,https://www.aidedd.org/dnd/monstres.php?vo=mastiff,0,beast,Medium,12,5,,unaligned,0,Monster Manual (SRD),13.0,14.0,12.0,3.0,12.0,7.0,1,0,0,0,0,0,0
434,maurezhi,,10,fiend (demon),Medium,15,88,,chaotic evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
435,maw-demon,,4,fiend (demon),Medium,13,33,,chaotic evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
436,meazel,,4,humanoid (meazel),Medium,13,35,,neutral evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
437,medusa,https://www.aidedd.org/dnd/monstres.php?vo=medusa,9,monstrosity,Medium,15,127,,lawful evil,0,Monster Manual (SRD),10.0,15.0,16.0,12.0,13.0,15.0,1,0,0,0,0,0,0
438,meenlock,,5,fey,Small,15,31,,neutral evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
439,merfolk,https://www.aidedd.org/dnd/monstres.php?vo=merfolk,0,humanoid (merfolk),Medium,11,11,swim,neutral,0,Monster Manual (SRD),10.0,13.0,12.0,11.0,11.0,12.0,1,0,0,0,0,0,0
440,merregon,,7,fiend (devil),Medium,16,45,,lawful evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
441,merrenoloth,,6,fiend (yugoloth),Medium,13,40,swim,neutral evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
442,merrow,https://www.aidedd.org/dnd/monstres.php?vo=merrow,5,monstrosity,Large,13,45,swim,chaotic evil,0,Monster Manual (SRD),18.0,10.0,15.0,8.0,10.0,9.0,1,0,0,0,0,0,0
443,mezzoloth,https://www.aidedd.org/dnd/monstres.php?vo=mezzoloth,8,fiend (yugoloth),Medium,18,75,,neutral evil,0,Monster Manual (BR),18.0,11.0,16.0,7.0,10.0,11.0,1,0,0,0,0,0,0
444,mimic,https://www.aidedd.org/dnd/monstres.php?vo=mimic,5,monstrosity (shapechanger),Medium,12,58,,neutral,0,Monster Manual (SRD),17.0,12.0,15.0,5.0,13.0,8.0,1,0,0,0,0,0,0
445,mind-flayer,,10,aberration,Medium,15,71,,lawful evil,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
446,mindwitness,https://www.aidedd.org/dnd/monstres.php?vo=mindwitness,8,aberration,Large,15,75,fly,lawful evil,0,Volo's Guide to Monsters,10.0,14.0,14.0,15.0,15.0,10.0,1,0,0,0,0,0,0
447,minotaur,https://www.aidedd.org/dnd/monstres.php?vo=minotaur,6,monstrosity,Large,14,76,,chaotic evil,0,Monster Manual (SRD),18.0,11.0,16.0,6.0,16.0,9.0,1,0,0,0,0,0,0
448,minotaur-skeleton,https://www.aidedd.org/dnd/monstres.php?vo=minotaur-skeleton,5,undead,Large,12,67,,lawful evil,0,Monster Manual (SRD),18.0,11.0,15.0,6.0,8.0,5.0,1,0,0,0,0,0,0
449,moloch,https://www.aidedd.org/dnd/monstres.php?vo=moloch,24,fiend (devil),Large,19,253,,lawful evil,1,Mordenkainen's Tome of Foes,26.0,19.0,22.0,21.0,18.0,23.0,0,0,0,0,0,0,0
450,molydeus,,24,fiend (demon),Huge,19,216,,chaotic evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
451,monodrone,,0,construct,Medium,15,5,fly,lawful neutral,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
452,morkoth,,14,aberration,Medium,17,130,swim,chaotic evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
453,mouth-of-grolantor,,9,giant (hill giant),Huge,14,105,,chaotic evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
454,mud-mephit,https://www.aidedd.org/dnd/monstres.php?vo=mud-mephit,1,elemental,Small,11,27,"fly, swim",neutral evil,0,Monster Manual (SRD),8.0,12.0,12.0,9.0,11.0,7.0,1,0,0,0,0,0,0
455,mule,https://www.aidedd.org/dnd/monstres.php?vo=mule,0,beast,Medium,10,11,,unaligned,0,Monster Manual (SRD),14.0,10.0,13.0,2.0,10.0,5.0,1,0,0,0,0,0,0
456,mummified-warrior,https://www.aidedd.org/dnd/monstres.php?vo=mummified-warrior,1,undead,Medium,8,19,,neutral,0,Extra (AideDD),13.0,6.0,14.0,8.0,6.0,8.0,1,0,0,0,0,0,0
457,mummy,https://www.aidedd.org/dnd/monstres.php?vo=mummy,6,undead,Medium,11,58,,lawful evil,0,Monster Manual (SRD),16.0,8.0,15.0,6.0,10.0,12.0,1,0,0,0,0,0,0
458,mummy-lord,https://www.aidedd.org/dnd/monstres.php?vo=mummy-lord,18,undead,Medium,17,97,,lawful evil,1,Monster Manual (SRD),18.0,10.0,17.0,11.0,18.0,16.0,0,0,0,0,0,0,0
459,myconid-adult,,2,plant,Medium,12,22,,lawful neutral,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
460,myconid-sovereign,,5,plant,Large,13,60,,lawful neutral,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
461,myconid-sprout,,3,plant,Small,10,7,,lawful neutral,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
462,nabassu,,18,fiend (demon),Medium,18,190,fly,chaotic evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
463,nagpa,,20,humanoid (nagpa),Medium,19,187,,neutral evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
464,nalfeshnee,https://www.aidedd.org/dnd/monstres.php?vo=nalfeshnee,16,fiend (demon),Large,18,184,fly,chaotic evil,0,Monster Manual (SRD),21.0,10.0,22.0,19.0,12.0,15.0,1,0,0,0,0,0,0
465,narzugon,https://www.aidedd.org/dnd/monstres.php?vo=narzugon,16,fiend (devil),Medium,20,112,,lawful evil,0,Mordenkainen's Tome of Foes,20.0,10.0,17.0,16.0,14.0,19.0,1,0,0,0,0,0,0
466,necromancer,,12,humanoid (any race),Medium,12,66,,any alignment,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
467,necromite-of-myrkul,,2,humanoid (human),Medium,11,13,,neutral evil,0,Adventures (Descent into Avernus),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
468,needle-blight,,1,plant,Medium,12,11,,neutral evil,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
469,neogi,,6,aberration,Small,15,33,,lawful evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
470,neogi-hatchling,,0,aberration,Tiny,11,7,,lawful evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
471,neogi-master,,7,aberration,Medium,15,71,,lawful evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
472,neothelid,,16,aberration,Gargantuan,16,325,,chaotic evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
473,night-blade,,1,humanoid (human),Medium,12,11,,chaotic evil,0,Adventures (Descent into Avernus),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
474,night-hag,https://www.aidedd.org/dnd/monstres.php?vo=night-hag,8,fiend,Medium,17,112,,neutral evil,0,Monster Manual (SRD),18.0,15.0,16.0,16.0,14.0,16.0,1,0,0,0,0,0,0
475,nightmare,https://www.aidedd.org/dnd/monstres.php?vo=nightmare,6,fiend,Large,13,68,fly,neutral evil,0,Monster Manual (SRD),18.0,15.0,16.0,10.0,13.0,15.0,1,0,0,0,0,0,0
476,nightwalker,,23,undead,Huge,14,297,fly,chaotic evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
477,nilbog,https://www.aidedd.org/dnd/monstres.php?vo=nilbog,4,humanoid (goblinoid),Small,13,7,,chaotic evil,0,Volo's Guide to Monsters,8.0,14.0,10.0,10.0,8.0,15.0,1,0,0,0,0,0,0
478,noble,https://www.aidedd.org/dnd/monstres.php?vo=noble,0,humanoid (any race),Medium,15,9,,any alignment,0,Monster Manual (SRD),11.0,12.0,11.0,12.0,14.0,16.0,1,0,0,0,0,0,0
479,nothic,https://www.aidedd.org/dnd/monstres.php?vo=nothic,5,aberration,Medium,15,45,,neutral evil,0,Monster Manual,14.0,16.0,16.0,13.0,10.0,8.0,1,0,0,0,0,0,0
480,nupperibo,,2,fiend (devil),Medium,13,11,,lawful evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
481,nycaloth,https://www.aidedd.org/dnd/monstres.php?vo=nycaloth,12,fiend (yugoloth),Large,18,123,fly,neutral evil,0,Monster Manual (BR),20.0,11.0,19.0,12.0,10.0,15.0,1,0,0,0,0,0,0
482,oblex-spawn,,1,ooze,Tiny,13,18,,lawful evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
483,ochre-jelly,https://www.aidedd.org/dnd/monstres.php?vo=ochre-jelly,5,ooze,Large,8,45,,unaligned,0,Monster Manual (SRD),15.0,6.0,14.0,2.0,6.0,1.0,1,0,0,0,0,0,0
484,octopus,https://www.aidedd.org/dnd/monstres.php?vo=octopus,3,beast,Small,12,3,swim,unaligned,0,Monster Manual (SRD),4.0,15.0,11.0,3.0,10.0,4.0,1,0,0,0,0,0,0
485,ogre,https://www.aidedd.org/dnd/monstres.php?vo=ogre,5,giant,Large,11,59,,chaotic evil,0,Monster Manual (SRD),19.0,8.0,16.0,5.0,7.0,7.0,1,0,0,0,0,0,0
486,ogre-battering-ram,,7,giant,Large,14,59,,chaotic evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
487,ogre-bolt-launcher,,5,giant,Large,13,59,,chaotic evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
488,ogre-chain-brute,,6,giant,Large,11,59,,chaotic evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
489,ogre-howdah,,5,giant,Large,13,59,,chaotic evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
490,ogre-zombie,https://www.aidedd.org/dnd/monstres.php?vo=ogre-zombie,5,undead,Large,8,85,,neutral evil,0,Monster Manual (SRD),19.0,6.0,18.0,3.0,6.0,5.0,1,0,0,0,0,0,0
491,ogremoch,,23,elemental,Gargantuan,20,526,,neutral evil,0,Adventures (Princes of the Apocalypse),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
492,oinoloth,,15,fiend (yugoloth),Medium,17,126,,neutral evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
493,olhydra,,21,elemental,Huge,18,324,swim,neutral evil,0,Adventures (Princes of the Apocalypse),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
494,oni,https://www.aidedd.org/dnd/monstres.php?vo=oni,10,giant,Large,16,110,fly,lawful evil,0,Monster Manual (SRD),19.0,11.0,16.0,14.0,12.0,15.0,1,0,0,0,0,0,0
495,orc,https://www.aidedd.org/dnd/monstres.php?vo=orc,2,humanoid (orc),Medium,13,15,,chaotic evil,0,Monster Manual (SRD),16.0,12.0,16.0,7.0,11.0,10.0,1,0,0,0,0,0,0
496,orc-blade-of-ilneval,,7,humanoid (orc),Medium,18,60,,chaotic evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
497,orc-claw-of-luthic,,5,humanoid (orc),Medium,14,45,,chaotic evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
498,orc-eye-of-gruumsh,https://www.aidedd.org/dnd/monstres.php?vo=orc-eye-of-gruumsh,5,humanoid (orc),Medium,16,45,,chaotic evil,0,Monster Manual (BR),16.0,12.0,16.0,9.0,13.0,12.0,1,0,0,0,0,0,0
499,orc-hand-of-yurtrus,,5,humanoid (orc),Medium,12,30,,chaotic evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
500,orc-red-fang-of-shargaas,,6,humanoid (orc),Medium,15,52,,chaotic evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
501,orc-war-chief,,7,humanoid (orc),Medium,16,93,,chaotic evil,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
502,orcus,https://www.aidedd.org/dnd/monstres.php?vo=orcus,29,fiend (demon),Huge,17,405,fly,chaotic evil,1,Mordenkainen's Tome of Foes,27.0,14.0,25.0,20.0,20.0,25.0,0,0,0,0,0,0,0
503,orog,https://www.aidedd.org/dnd/monstres.php?vo=orog,5,humanoid (orc),Medium,18,42,,chaotic evil,0,Monster Manual (BR),18.0,12.0,18.0,12.0,11.0,12.0,1,0,0,0,0,0,0
504,orthon,,13,fiend (devil),Large,17,105,,lawful evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
505,otyugh,https://www.aidedd.org/dnd/monstres.php?vo=otyugh,8,aberration,Large,14,114,,neutral,0,Monster Manual (SRD),16.0,11.0,19.0,6.0,13.0,6.0,1,0,0,0,0,0,0
506,owl,https://www.aidedd.org/dnd/monstres.php?vo=owl,3,beast,Tiny,11,1,fly,unaligned,0,Monster Manual (SRD),3.0,13.0,8.0,2.0,12.0,7.0,1,0,0,0,0,0,0
507,owlbear,https://www.aidedd.org/dnd/monstres.php?vo=owlbear,6,monstrosity,Large,13,59,,unaligned,0,Monster Manual (SRD),20.0,12.0,17.0,3.0,12.0,7.0,1,0,0,0,0,0,0
508,panther,https://www.aidedd.org/dnd/monstres.php?vo=panther,1,beast,Medium,12,13,,unaligned,0,Monster Manual (SRD),14.0,15.0,10.0,3.0,14.0,7.0,1,0,0,0,0,0,0
509,pegasus,https://www.aidedd.org/dnd/monstres.php?vo=pegasus,5,celestial,Large,12,59,fly,chaotic good,0,Monster Manual (SRD),18.0,15.0,16.0,10.0,15.0,13.0,1,0,0,0,0,0,0
510,pentadrone,,5,construct,Large,16,32,,lawful neutral,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
511,peryton,https://www.aidedd.org/dnd/monstres.php?vo=peryton,5,monstrosity,Medium,13,33,fly,chaotic evil,0,Monster Manual (BR),16.0,12.0,13.0,9.0,12.0,10.0,1,0,0,0,0,0,0
512,phase-spider,https://www.aidedd.org/dnd/monstres.php?vo=phase-spider,6,monstrosity,Large,13,32,,unaligned,0,Monster Manual (SRD),15.0,15.0,12.0,6.0,10.0,6.0,1,0,0,0,0,0,0
513,phoenix,,19,elemental,Gargantuan,18,175,fly,neutral,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
514,piercer,https://www.aidedd.org/dnd/monstres.php?vo=piercer,2,monstrosity,Medium,15,22,,unaligned,0,Monster Manual (BR),10.0,13.0,16.0,1.0,7.0,3.0,1,0,0,0,0,0,0
515,pit-fiend,https://www.aidedd.org/dnd/monstres.php?vo=pit-fiend,23,fiend (devil),Large,19,300,fly,lawful evil,0,Monster Manual (SRD),26.0,14.0,24.0,22.0,18.0,24.0,1,0,0,0,0,0,0
516,pixie,,1,fey,Tiny,15,1,fly,neutral good,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
517,planetar,https://www.aidedd.org/dnd/monstres.php?vo=planetar,19,celestial,Large,19,200,fly,lawful good,0,Monster Manual (SRD),24.0,20.0,24.0,19.0,22.0,25.0,1,0,0,0,0,0,0
518,plesiosaurus,https://www.aidedd.org/dnd/monstres.php?vo=plesiosaurus,5,beast,Large,13,68,swim,unaligned,0,Monster Manual (SRD),18.0,15.0,16.0,2.0,12.0,5.0,1,0,0,0,0,0,0
519,poisonous-snake,https://www.aidedd.org/dnd/monstres.php?vo=poisonous-snake,0,beast,Tiny,13,2,swim,unaligned,0,Monster Manual (SRD),2.0,16.0,11.0,1.0,10.0,3.0,1,0,0,0,0,0,0
520,polar-bear,https://www.aidedd.org/dnd/monstres.php?vo=polar-bear,5,beast,Large,12,42,swim,unaligned,0,Monster Manual (SRD),20.0,10.0,16.0,2.0,13.0,7.0,1,0,0,0,0,0,0
521,pony,https://www.aidedd.org/dnd/monstres.php?vo=pony,0,beast,Medium,10,11,,unaligned,0,Monster Manual (SRD),15.0,10.0,13.0,2.0,11.0,7.0,1,0,0,0,0,0,0
522,priest,https://www.aidedd.org/dnd/monstres.php?vo=priest,5,humanoid (any race),Medium,13,27,,any alignment,0,Monster Manual (SRD),10.0,10.0,12.0,13.0,16.0,13.0,1,0,0,0,0,0,0
523,pseudodragon,https://www.aidedd.org/dnd/monstres.php?vo=pseudodragon,1,dragon,Tiny,13,7,fly,neutral good,0,Monster Manual (SRD),6.0,15.0,13.0,10.0,12.0,10.0,1,0,0,0,0,0,0
524,pterafolk,,4,monstrosity,Large,12,26,fly,neutral evil,0,Adventures (Tomb of Annihilation),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
525,pteranodon,https://www.aidedd.org/dnd/monstres.php?vo=pteranodon,1,beast,Medium,13,13,fly,unaligned,0,Monster Manual (SRD),12.0,15.0,10.0,2.0,9.0,5.0,1,0,0,0,0,0,0
526,purple-worm,https://www.aidedd.org/dnd/monstres.php?vo=purple-worm,18,monstrosity,Gargantuan,18,247,,unaligned,0,Monster Manual (SRD),28.0,7.0,22.0,1.0,8.0,4.0,1,0,0,0,0,0,0
527,purple-wormling,,5,monstrosity,Large,12,42,,unaligned,0,Adventures (Storm King's Thunder),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
528,quadrone,,4,construct,Medium,16,22,fly,lawful neutral,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
529,quaggoth,,5,humanoid (quaggoth),Medium,13,45,,chaotic neutral,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
530,quaggoth-spore-servant,,4,plant,Medium,13,45,,unaligned,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
531,quasit,https://www.aidedd.org/dnd/monstres.php?vo=quasit,4,"fiend (demon, shapechanger)",Tiny,13,7,,chaotic evil,0,Monster Manual (SRD),5.0,17.0,10.0,7.0,10.0,10.0,1,0,0,0,0,0,0
532,quetzalcoatlus,https://www.aidedd.org/dnd/monstres.php?vo=quetzalcoatlus,5,beast,Huge,13,30,fly,unaligned,0,Volo's Guide to Monsters,15.0,13.0,13.0,2.0,10.0,5.0,1,0,0,0,0,0,0
533,quickling,,4,fey,Tiny,16,10,,chaotic evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
534,quipper,https://www.aidedd.org/dnd/monstres.php?vo=quipper,3,beast,Tiny,13,1,swim,unaligned,0,Monster Manual (SRD),2.0,16.0,9.0,1.0,7.0,2.0,1,0,0,0,0,0,0
