,Unnamed: 0,name,isNamedCreature,isNpc,cr,ac,hp/average,hp/formula,alignment,type,type/tags,swarm,size,str,dex,con,int,wis,cha,save/cha,save/int,save/wis,save/con,save/dex,save/str,skill/arcana,skill/history,skill/insight,skill/perception,skill/performance,skill/stealth,skill/investigation,skill/acrobatics,skill/animal handling,skill/athletics,skill/deception,skill/intimidation,skill/medicine,skill/nature,skill/persuasion,skill/religion,skill/sleight of hand,skill/survival,initiative/advantageMode,passive,senseTags,speed/walk,speed/burrow/condition,speed/burrow,speed/climb/condition,speed/climb,speed/fly/condition,speed/fly,speed/swim/condition,speed/swim,trait,traitTags,spellcasting,damageTagsSpell,spellcastingTags,conditionInflictSpell,savingThrowForcedSpell,action,actionTags,bonus,reaction,conditionInflict,damageTags,savingThrowForced,legendaryActions,legendary,damageTagsLegendary,savingThrowForcedLegendary,conditionInflictLegendary,mythic,resist,vulnerable,immune,conditionImmune,languages,languageTags,items,environment,miscTags,source,familiar,group,summonedBySpell,summonedBySpellLevel,summonedByClass,variant,reprinted,sidekickHidden,name_missing,isNamedCreature_missing,isNpc_missing,ac_missing,hp/average_missing,hp/formula_missing,alignment_missing,type_missing,swarm_missing,size_missing,str_missing,dex_missing,con_missing,int_missing,wis_missing,cha_missing,save/cha_missing,save/int_missing,save/wis_missing,save/con_missing,save/dex_missing,save/str_missing,skill/arcana_missing,skill/history_missing,skill/insight_missing,skill/perception_missing,skill/performance_missing,skill/stealth_missing,skill/investigation_missing,skill/acrobatics_missing,skill/animal handling_missing,skill/athletics_missing,skill/deception_missing,skill/intimidation_missing,skill/medicine_missing,skill/nature_missing,skill/persuasion_missing,skill/religion_missing,skill/sleight of hand_missing,skill/survival_missing,initiative/advantageMode_missing,passive_missing,senseTags_missing,speed/walk_missing,speed/burrow_missing,speed/climb_missing,speed/fly_missing,speed/swim_missing,conditionInflict_missing,damageTags_missing,savingThrowForced_missing,legendaryActions_missing,legendary_missing,vulnerable_missing,languages_missing,languageTags_missing,environment_missing,miscTags_missing,source_missing,summonedBySpell_missing,summonedBySpellLevel_missing,variant_missing,reprinted_missing,sidekickHidden_missing
597,597,Blood Witch,0,0,13,15,78,12d8 + 24,C E,humanoid,any,,M,16,14,15,13,9,19,7,-1,2,-1,-1,-1,4,-1,-1,2,-1,5,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,0,12,SD,30,,-1,,-1,,-1,,-1,True,"[""Devil's Sight""]",Cha,"B, F,N,O,P,S",I,,"[""constitution"",""dexterity"",""wisdom""]",True,"[""Multiattack""]",False,False,,"P,S","[""charisma""]",-1,0,,,,False,"[""psychic""]",,,,"[""Abyssal plus any one language (usually Common)""]","AB,C,X","longsword, shortsword",,"CUR, MLW,MW",GGR,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
2877,2877,Hybrid Brute,0,0,8,18,52,8d8 + 16,N G,humanoid,Simic hybrid,,M,18,11,15,8,11,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,,30,,-1,,-1,,-1,,-1,True,"[""Amphibious""]",,,,,,True,"[""Multiattack""]",False,False,,S,,-1,0,,,,False,,,,,"[""Common plus any one language""]","C,X",,,MW,GGR,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
2624,2624,Blue Dragon Wyrmling,0,0,9,17,52,8d8 + 16,L E,dragon,,,M,17,10,15,12,11,15,4,-1,2,4,2,-1,-1,-1,-1,4,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,14,"B, D",30,,15,,-1,,60,,-1,False,,,,,,,True,"[""Breath Weapon""]",False,False,,"L,P","[""dexterity""]",-1,0,,,,False,,,"[""lightning""]",,"[""Draconic""]",DR,,,"AOE, MW",MM,False,"[""Chromatic Dragon""]",,-1,,True,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1
1529,1529,Warhorse,0,0,5,11,19,3d10 + 3,U,beast,,,L,18,12,13,2,12,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,11,,60,,-1,,-1,,-1,,-1,True,,,,,,,True,,False,False,"[""prone""]",B,"[""strength""]",-1,0,,,,False,,,,,,,,urban,MW,MM,False,,,-1,,True,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1
1142,1142,Korred,0,0,13,17,102,12d6 + 60,C N,fey,,,S,23,14,20,10,15,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,5,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,0,15,"SD, T",30,,30,,-1,,-1,,-1,True,"[""Camouflage""]",Wis,B,I,"[""prone""]","[""wisdom""]",True,"[""Multiattack""]",False,False,"[""grappled"",""restrained""]",B,"[""dexterity""]",-1,0,,,,False,"[{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,,,"[""Dwarvish"",""Gnomish"",""Sylvan"",""Terran"",""Undercommon""]","D,G,S,T, U",greatclub,forest,"MLW,MW, RW",VGM,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
478,478,Psoglav Demon,0,0,13,17,115,11d10 + 55,C E,fiend,demon,,L,21,23,20,16,19,18,7,-1,7,8,9,-1,-1,-1,-1,7,-1,9,-1,9,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,0,17,"B, D",40,,-1,,-1,,60,,-1,True,"[""Magic Resistance"",""Magic Weapons""]",,,,,,True,"[""Multiattack""]",True,False,"[""invisible""]",P,"[""constitution""]",-1,0,,,,False,"[""cold"",""fire"",""lightning""]",,"[""poison""]","[""poisoned""]","[""Abyssal"",""Common"",""telepathy 60 ft.""]","AB,C,TP",,planar,MW,ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
2986,2986,Clockwork Bronze Scout,0,0,7,13,36,8d8,U,construct,,,M,10,16,11,3,14,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,16,D,30,,30,,-1,,-1,,-1,True,"[""Magic Resistance"",""Unusual Nature""]",,,,,,True,,False,False,,"L,P","[""dexterity""]",-1,0,,,,False,,,"[""poison""]","[""charmed"",""exhaustion"",""frightened"",""paralyzed"",""petrified"",""poisoned""]","[""understands one language of its creator but can't speak""]",CS,,"forest, grassland, hill, mountain",MW,MPMM,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
2081,2081,Tophet,0,0,14,16,161,14d12 + 70,N E,construct,,,H,21,10,20,6,10,10,-1,-1,-1,8,3,8,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13,D,30,,-1,,-1,,-1,,-1,True,,,,,,,True,"[""Multiattack""]",False,False,"[""grappled"",""restrained""]","B, F","[""dexterity""]",-1,0,,,,False,"[""cold""]",,"[""fire"",""poison"",""psychic""]","[""charmed"",""exhaustion"",""frightened"",""paralyzed"",""petrified"",""poisoned""]","[""understands the languages of its creator but can't speak""]",CS,,urban,"AOE, MW",ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
2187,2187,Rezmir,0,0,13,15,90,12d8 + 36,N E,humanoid,half-dragon,,M,18,16,16,15,12,14,-1,-1,4,-1,6,-1,5,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,11,"B, SD",30,,-1,,-1,,-1,,-1,True,"[""Amphibious"",""Legendary Resistances""]",,,,,,True,"[""Breath Weapon""]",False,False,,"A, N,S","[""constitution"",""dexterity""]",2,0,,,,False,,,"[""acid""]","[""charmed"",""frightened""]","[""Common"",""Draconic"",""Infernal"",""Giant"",""Netherese""]","C,DR,GI,I,OTH",greatsword,,"AOE, MLW,MW",HotDQ,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1
1856,1856,Wastrilith,0,0,19,18,157,15d10 + 75,C E,fiend,demon,,L,19,18,21,19,12,14,-1,-1,-1,10,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,11,SD,30,,-1,,-1,,-1,,80,True,"[""Amphibious"",""Magic Resistance""]",,,,,,True,"[""Multiattack""]",False,False,"[""poisoned""]","A, I,P,S","[""constitution"",""strength""]",-1,0,,,,False,"[""cold"",""fire"",""lightning"",{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""poison""]","[""poisoned""]","[""Abyssal"",""telepathy 120 ft.""]","AB,TP",,"coastal, swamp, underdark, underwater","MW, RCH",MTF,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
473,473,Swarm of Sluaghs,0,0,9,13,54,12d8,C E,fey,,True,M,6,16,11,6,13,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,11,D,30,,-1,,-1,,50,,-1,True,,,,,,,True,,True,False,,C,"[""constitution""]",-1,0,,,,False,"[""bludgeoning"",""piercing"",""slashing""]","[""fire""]","[""cold""]","[""charmed"",""frightened"",""grappled"",""paralyzed"",""petrified"",""prone"",""restrained"",""stunned""]","[""Common"",""Sylvan""]","C,S",,"farmland, forest",MW,ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
2636,2636,Water Weird,0,0,9,13,58,9d10 + 9,N,elemental,,,L,17,16,13,11,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,B,0,,-1,,-1,,-1,,60,True,,,,,,,True,,False,False,"[""grappled"",""invisible"",""restrained""]",B,,-1,0,,,,False,"[""fire"",{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""poison""]","[""exhaustion"",""grappled"",""paralyzed"",""poisoned"",""restrained"",""prone"",""unconscious""]","[""understands Aquan but doesn't speak""]",AQ,,"underdark, urban","MW, RCH",MM,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1
985,985,Oracle of Strixhaven,0,0,21,12,150,20d8 + 60,N G,humanoid,"Human, wizard",,M,12,15,16,21,20,18,9,10,10,8,-1,-1,15,-1,15,10,-1,-1,15,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,0,20,,30,,-1,,-1,hover,15,,-1,True,"[""Legendary Resistances""]",Int,,O,"[""stunned""]","[""constitution"",""wisdom""]",True,"[""Multiattack"",""Teleport""]",False,False,,O,"[""charisma"",""constitution"",""strength""]",-1,0,,,,False,,,,"[""charmed"",""frightened""]","[""all""]",XX,,,AOE,SCC,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
3121,3121,Deer,0,0,6,13,4,1d8,U,beast,,,M,11,16,11,2,14,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12,,50,,-1,,-1,,-1,,-1,False,,,,,,,True,,False,False,,P,,-1,0,,,,False,,,,,,,,"grassland, forest",MW,MM,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1
3176,3176,Tressym,0,1,6,12,5,2d4,A,monstrosity,,,T,3,15,10,11,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,15,D,40,,-1,,30,,40,,-1,True,"[""Keen Senses""]",,,,,,True,,False,False,,S,,-1,0,,,,False,,,"[""poison""]","[""poisoned""]","[""understands Common but can't speak""]","C,CS",,,MW,SKT,True,,True,1,"wizard, warlock",,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1
1895,1895,Gray Render,0,0,18,19,189,18d10 + 90,C N,monstrosity,,,L,19,13,20,3,6,8,-1,-1,-1,9,-1,8,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12,D,30,,-1,,-1,,-1,,-1,False,,,,,,,True,"[""Multiattack""]",False,True,"[""prone""]","B, P,S","[""strength""]",-1,0,,,,False,,,,,,,,"forest, hill","MW, RCH",MPMM,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1
1815,1815,Shockerstomper,0,0,20,18,300,300d1,U,construct,,,G,23,10,20,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5,B,40,,-1,,-1,,-1,,-1,True,"[""Immutable Form""]",,,,,,True,"[""Multiattack""]",False,False,,"B, L","[""constitution"",""dexterity""]",-1,0,,,,False,,,"[""poison"",""psychic""]","[""blinded"",""deafened"",""charmed"",""frightened"",""paralyzed"",""poisoned""]",,,,,"MW, RCH",WDMM,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1
2970,2970,Glass Gator,0,0,7,15,45,7d10 + 7,U,beast,,,L,15,14,12,4,10,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12,B,30,,-1,,-1,,-1,,50,True,"[""Amphibious""]",,,,,,True,,False,True,"[""grappled"",""prone"",""restrained""]","B, I,S","[""strength""]",-1,0,,,,False,,,,,,,,"desert, grassland, underwater","AOE, MW",ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1
3021,3021,Imp,0,0,7,13,10,3d4 + 3,L E,fiend,devil,,T,6,17,13,11,12,14,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,5,-1,-1,-1,-1,4,-1,-1,-1,4,-1,-1,-1,0,11,SD,20,,-1,,-1,,40,,-1,True,"[""Devil's Sight"",""Magic Resistance"",""Shapechanger""]",,,,,,True,,False,False,"[""invisible""]","I,P","[""constitution""]",-1,0,,,,False,"[""cold"",{""cond"":true,""note"":""from nonmagical attacks not made with silvered weapons"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""fire"",""poison""]","[""poisoned""]","[""Infernal"",""Common""]","C,I",,,MW,MM,True,,True,1,"wizard, warlock",True,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1407,1407,Animated Broom,0,1,4,15,17,5d6,,construct,,,S,10,17,10,1,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,7,B,0,,-1,,-1,hover,50,,-1,True,"[""Flyby""]",,,,,,True,"[""Multiattack""]",False,False,,B,,-1,0,,,,False,,,"[""poison"",""psychic""]","[""blinded"",""charmed"",""deafened"",""exhaustion"",""frightened"",""paralyzed"",""petrified"",""poisoned"",""prone""]",,,,,MW,CM,False,,,-1,,,True,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1
684,684,Qunbraxel,0,0,15,15,112,15d8 + 45,L E,aberration,"mind flayer, warlock",,M,11,14,17,19,15,19,8,8,6,-1,-1,-1,8,-1,6,6,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,16,SD,30,,-1,,-1,,-1,,-1,True,"[""Magic Resistance""]",Cha,,P,"[""charmed"",""restrained""]","[""charisma"",""constitution"",""wisdom""]",True,"[""Multiattack"",""Tentacles""]",False,False,"[""stunned""]","O,P,Y","[""intelligence""]",-1,0,,,,False,,,,,"[""Deep Speech"",""telepathy 60 ft."",""Undercommon""]","DS,TP,U",,,"AOE, MW",PaBTSO,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
1194,1194,Babau,0,0,10,16,82,11d8 + 33,C E,fiend,demon,,M,19,16,16,11,12,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,15,SD,40,,-1,,-1,,-1,,-1,False,,Wis,F,O,"[""frightened""]","[""constitution"",""wisdom""]",True,"[""Multiattack""]",False,False,,"A, S","[""constitution""]",-1,0,,,,False,"[""cold"",""fire"",""lightning"",{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""poison""]","[""poisoned""]","[""Abyssal""]",AB,,"underdark, urban",MW,MPMM,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
3100,3100,Indentured Spirit,0,0,7,11,13,3d8,A,undead,,,M,7,13,10,10,12,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,11,,0,,-1,,-1,hover,40,,-1,True,"[""Incorporeal Movement""]",,,,,,True,,False,False,,"N,O",,-1,0,,,,False,"[""acid"",""fire"",""lightning"",""thunder"",{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""cold"",""necrotic"",""poison""]","[""charmed"",""exhaustion"",""frightened"",""grappled"",""paralyzed"",""petrified"",""poisoned"",""prone"",""restrained""]","[""the languages it knew in life""]",LF,,,MW,GGR,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
1646,1646,Elder Dinosaur,0,0,36,25,676,33d20 + 330,U,monstrosity,titan,,G,30,11,30,3,11,11,9,5,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,B,40,,-1,,-1,,-1,,-1,True,"[""Legendary Resistances"",""Magic Resistance"",""Siege Monster""]",,,,,,True,"[""Frightful Presence"",""Swallow""]",False,False,"[""blinded"",""frightened"",""restrained""]",A,"[""constitution"",""wisdom""]",-1,0,,,,False,,,"[""fire"",""poison"",{""cond"":true,""immune"":[""bludgeoning"",""piercing"",""slashing""],""note"":""from nonmagical attacks""}]","[""charmed"",""frightened"",""paralyzed"",""poisoned""]",,,,,,PSX,False,"[""Dinosaurs""]",,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1
2084,2084,Warforged Titan,0,1,14,20,125,10d12 + 60,L N,construct,,,H,23,8,22,3,11,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,D,40,,-1,,-1,,-1,,-1,True,"[""Siege Monster""]",,,,,,True,"[""Multiattack""]",False,False,"[""prone""]","B, S","[""dexterity"",""strength""]",-1,0,,,,False,,,"[""poison"",""psychic""]","[""charmed"",""exhaustion"",""frightened"",""paralyzed"",""petrified"",""poisoned""]","[""understands the languages of its creator but can't speak""]",CS,,,"MW, RCH",ERLW,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
1404,1404,Walrus,0,1,4,9,22,3d10 + 6,U,beast,,,L,15,9,14,3,11,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,,20,,-1,,-1,,-1,,40,True,"[""Hold Breath""]",,,,,,True,,False,False,,P,,-1,0,,,,False,,,,,,,,,MW,IDRotF,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
253,253,Ghostwalk Spider,0,0,15,15,119,14d10 + 42,N E,monstrosity,,,L,15,20,17,9,14,8,3,-1,-1,-1,9,-1,-1,-1,-1,6,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,16,U,50,,-1,,50,,-1,,-1,True,"[""Incorporeal Movement"",""Spider Climb"",""Web Walker""]",,,,,,True,"[""Multiattack""]",True,False,"[""invisible"",""paralyzed"",""poisoned"",""restrained""]","I,O,P","[""constitution""]",-1,0,,,,False,,,"[""poison""]","[""poisoned""]","[""understands Undercommon but can't speak""]","CS,U",,underdark,"MW, RW",ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
1319,1319,Cultist,0,0,3,12,9,2d8,L NX C NY E,humanoid,any,,M,11,12,10,10,11,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,2,-1,-1,0,10,,30,,-1,,-1,,-1,,-1,True,,,,,,,True,,False,False,,S,,-1,0,,,,False,,,,,"[""any one language (usually Common)""]","C,X",scimitar,urban,"MLW,MW",MM,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1
951,951,Mind Flayer Prophet,0,1,14,17,97,15d8 + 30,L E,aberration,,,M,15,14,14,20,17,17,6,8,6,-1,-1,-1,8,-1,6,6,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,16,SD,30,,-1,,-1,,-1,,-1,True,"[""Magic Resistance""]",Int,,P,"[""charmed""]","[""charisma"",""constitution"",""wisdom""]",True,"[""Tentacles""]",False,False,"[""stunned""]","P,Y","[""intelligence""]",-1,0,,,,False,,,,,"[""Deep Speech"",""telepathy 120 ft."",""Undercommon""]","DS,TP,U",,,"MLW,MW",PaBTSO,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
