,name,url,cr,type,size,ac,hp,speed,align,legendary,source,str,dex,con,int,wis,cha,legendary_missing,str_missing,dex_missing,con_missing,int_missing,wis_missing,cha_missing
270,giant-ape,https://www.aidedd.org/dnd/monstres.php?vo=giant-ape,10,beast,Huge,12,157,,unaligned,0,Monster Manual (SRD),23.0,14.0,18.0,7.0,12.0,7.0,1,0,0,0,0,0,0
661,tri-flower-frond,,2,plant,Medium,10,11,,unaligned,0,Adventures (Tomb of Annihilation),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
46,apprentice-wizard,,1,humanoid (any race),Medium,10,9,,any alignment,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
278,giant-eagle,https://www.aidedd.org/dnd/monstres.php?vo=giant-eagle,4,beast,Large,13,26,fly,neutral good,0,Monster Manual (SRD),16.0,17.0,13.0,8.0,14.0,10.0,1,0,0,0,0,0,0
618,stone-cursed,,4,construct,Medium,17,19,,lawful evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
624,storm-giant-quintessent,,19,giant (storm giant),Huge,12,230,"fly, swim",chaotic good,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
170,derro,,1,humanoid (derro),Small,13,13,,chaotic evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
211,dust-mephit,https://www.aidedd.org/dnd/monstres.php?vo=dust-mephit,2,elemental,Small,12,17,fly,neutral evil,0,Monster Manual (SRD),5.0,14.0,10.0,9.0,11.0,10.0,1,0,0,0,0,0,0
137,constrictor-snake,https://www.aidedd.org/dnd/monstres.php?vo=constrictor-snake,1,beast,Large,12,13,swim,unaligned,0,Monster Manual (SRD),15.0,14.0,12.0,1.0,10.0,3.0,1,0,0,0,0,0,0
676,vampire-spawn,https://www.aidedd.org/dnd/monstres.php?vo=vampire-spawn,8,undead,Medium,15,82,,neutral evil,0,Monster Manual (SRD),16.0,16.0,16.0,11.0,10.0,12.0,1,0,0,0,0,0,0
705,water-weird,https://www.aidedd.org/dnd/monstres.php?vo=water-weird,6,elemental,Large,13,58,swim,neutral,0,Monster Manual (BR),17.0,16.0,13.0,11.0,10.0,10.0,1,0,0,0,0,0,0
443,mezzoloth,https://www.aidedd.org/dnd/monstres.php?vo=mezzoloth,8,fiend (yugoloth),Medium,18,75,,neutral evil,0,Monster Manual (BR),18.0,11.0,16.0,7.0,10.0,11.0,1,0,0,0,0,0,0
131,cloaker,https://www.aidedd.org/dnd/monstres.php?vo=cloaker,11,aberration,Large,14,78,fly,chaotic neutral,0,Monster Manual (SRD),17.0,15.0,12.0,13.0,12.0,14.0,1,0,0,0,0,0,0
364,hobgoblin-warlord,,9,humanoid (goblinoid),Medium,20,97,,lawful evil,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
323,goblin,https://www.aidedd.org/dnd/monstres.php?vo=goblin,1,humanoid (goblinoid),Small,15,7,,neutral evil,0,Monster Manual (SRD),8.0,14.0,10.0,10.0,8.0,8.0,1,0,0,0,0,0,0
228,ettin,https://www.aidedd.org/dnd/monstres.php?vo=ettin,7,giant,Large,12,85,,chaotic evil,0,Monster Manual (SRD),21.0,8.0,17.0,6.0,10.0,8.0,1,0,0,0,0,0,0
110,bulette,https://www.aidedd.org/dnd/monstres.php?vo=bulette,8,monstrosity,Large,17,94,,unaligned,0,Monster Manual (SRD),19.0,11.0,21.0,2.0,10.0,5.0,1,0,0,0,0,0,0
452,morkoth,,14,aberration,Medium,17,130,swim,chaotic evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
199,drow-shadowblade,,14,humanoid (elf),Medium,17,150,,neutral evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
491,ogremoch,,23,elemental,Gargantuan,20,526,,neutral evil,0,Adventures (Princes of the Apocalypse),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
576,sibriex,https://www.aidedd.org/dnd/monstres.php?vo=sibriex,21,fiend (demon),Huge,19,150,fly,chaotic evil,1,Mordenkainen's Tome of Foes,10.0,3.0,23.0,25.0,24.0,25.0,0,0,0,0,0,0,0
347,gynosphinx,https://www.aidedd.org/dnd/monstres.php?vo=gynosphinx,14,monstrosity,Large,17,136,fly,lawful neutral,1,Monster Manual (SRD),18.0,15.0,16.0,18.0,18.0,18.0,0,0,0,0,0,0,0
622,stone-juggernaut,,15,construct,Large,15,157,,unaligned,0,Adventures (Tomb of Annihilation),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
377,ice-toad,,4,monstrosity,Medium,12,32,swim,neutral,0,Adventures (Tyranny of Dragons),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
663,triceratops,https://www.aidedd.org/dnd/monstres.php?vo=triceratops,8,beast,Huge,13,95,,unaligned,0,Monster Manual (SRD),22.0,9.0,17.0,2.0,11.0,5.0,1,0,0,0,0,0,0
338,grick-alpha,,10,monstrosity,Large,18,75,,neutral,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
47,arcanaloth,,15,fiend (yugoloth),Medium,17,104,fly,neutral evil,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
355,hellwasp,,8,fiend,Large,19,52,fly,lawful evil,0,Adventures (Descent into Avernus),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
363,hobgoblin-iron-shadow,https://www.aidedd.org/dnd/monstres.php?vo=hobgoblin-iron-shadow,5,humanoid (goblinoid),Medium,15,32,,lawful evil,0,Volo's Guide to Monsters,14.0,16.0,15.0,14.0,15.0,11.0,1,0,0,0,0,0,0
53,assassin-vine,,6,plant,Large,13,85,,unaligned,0,Adventures (Tomb of Annihilation),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
522,priest,https://www.aidedd.org/dnd/monstres.php?vo=priest,5,humanoid (any race),Medium,13,27,,any alignment,0,Monster Manual (SRD),10.0,10.0,12.0,13.0,16.0,13.0,1,0,0,0,0,0,0
7,adult-blue-dracolich,,20,undead,Huge,19,225,fly,lawful evil,1,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1,1,1,1,1
704,water-elemental-myrmidon,,10,elemental,Medium,18,127,swim,neutral,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
713,white-dragon-wyrmling,https://www.aidedd.org/dnd/monstres.php?vo=white-dragon-wyrmling,5,dragon,Medium,16,32,"fly, swim",chaotic evil,0,Monster Manual (SRD),14.0,10.0,14.0,5.0,10.0,11.0,1,0,0,0,0,0,0
345,guard-drake,,5,dragon,Medium,14,52,,unaligned,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
449,moloch,https://www.aidedd.org/dnd/monstres.php?vo=moloch,24,fiend (devil),Large,19,253,,lawful evil,1,Mordenkainen's Tome of Foes,26.0,19.0,22.0,21.0,18.0,23.0,0,0,0,0,0,0,0
711,werewolf,https://www.aidedd.org/dnd/monstres.php?vo=werewolf,6,"humanoid (human, shapechanger)",Medium,11,58,,chaotic evil,0,Monster Manual (SRD),15.0,13.0,14.0,10.0,11.0,10.0,1,0,0,0,0,0,0
502,orcus,https://www.aidedd.org/dnd/monstres.php?vo=orcus,29,fiend (demon),Huge,17,405,fly,chaotic evil,1,Mordenkainen's Tome of Foes,27.0,14.0,25.0,20.0,20.0,25.0,0,0,0,0,0,0,0
111,bulezau,,6,fiend (demon),Medium,14,52,,chaotic evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
511,peryton,https://www.aidedd.org/dnd/monstres.php?vo=peryton,5,monstrosity,Medium,13,33,fly,chaotic evil,0,Monster Manual (BR),16.0,12.0,13.0,9.0,12.0,10.0,1,0,0,0,0,0,0
360,hobgoblin,https://www.aidedd.org/dnd/monstres.php?vo=hobgoblin,2,humanoid (goblinoid),Medium,18,11,,lawful evil,0,Monster Manual (SRD),13.0,12.0,12.0,10.0,10.0,9.0,1,0,0,0,0,0,0
409,lemure,https://www.aidedd.org/dnd/monstres.php?vo=lemure,3,fiend (devil),Medium,7,13,,lawful evil,0,Monster Manual (SRD),10.0,5.0,11.0,1.0,11.0,3.0,1,0,0,0,0,0,0
510,pentadrone,,5,construct,Large,16,32,,lawful neutral,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
56,aurochs,https://www.aidedd.org/dnd/monstres.php?vo=aurochs,5,beast,Large,11,38,,unaligned,0,Volo's Guide to Monsters,20.0,10.0,19.0,2.0,12.0,5.0,1,0,0,0,0,0,0
259,frost-salamander,,12,elemental,Huge,17,168,,unaligned,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
80,behir,https://www.aidedd.org/dnd/monstres.php?vo=behir,14,monstrosity,Huge,17,168,,neutral evil,0,Monster Manual (SRD),23.0,16.0,18.0,7.0,14.0,12.0,1,0,0,0,0,0,0
475,nightmare,https://www.aidedd.org/dnd/monstres.php?vo=nightmare,6,fiend,Large,13,68,fly,neutral evil,0,Monster Manual (SRD),18.0,15.0,16.0,10.0,13.0,15.0,1,0,0,0,0,0,0
417,lizardfolk-shaman,https://www.aidedd.org/dnd/monstres.php?vo=lizardfolk-shaman,5,humanoid (lizardfolk),Medium,13,27,swim,neutral,0,Monster Manual (BR),15.0,10.0,13.0,10.0,15.0,8.0,1,0,0,0,0,0,0
216,eblis,,4,monstrosity,Large,13,26,fly,neutral evil,0,Adventures (Tomb of Annihilation),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
70,bandit-captain,https://www.aidedd.org/dnd/monstres.php?vo=bandit-captain,5,humanoid (any race),Medium,15,65,,any non-lawful alignment,0,Monster Manual (SRD),15.0,16.0,14.0,14.0,11.0,14.0,1,0,0,0,0,0,0
145,crawling-claw,https://www.aidedd.org/dnd/monstres.php?vo=crawling-claw,3,undead,Tiny,12,2,,neutral evil,0,Monster Manual (BR),13.0,14.0,11.0,5.0,10.0,4.0,1,0,0,0,0,0,0
400,korred,,10,fey,Small,17,102,,chaotic neutral,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
717,will-o--wisp,https://www.aidedd.org/dnd/monstres.php?vo=will-o--wisp,5,undead,Tiny,19,22,fly,chaotic evil,0,Monster Manual (SRD),1.0,28.0,10.0,13.0,14.0,11.0,1,0,0,0,0,0,0
201,dryad,https://www.aidedd.org/dnd/monstres.php?vo=dryad,4,fey,Medium,11,22,,neutral,0,Monster Manual (SRD),10.0,12.0,11.0,14.0,15.0,18.0,1,0,0,0,0,0,0
483,ochre-jelly,https://www.aidedd.org/dnd/monstres.php?vo=ochre-jelly,5,ooze,Large,8,45,,unaligned,0,Monster Manual (SRD),15.0,6.0,14.0,2.0,6.0,1.0,1,0,0,0,0,0,0
623,storm-giant,https://www.aidedd.org/dnd/monstres.php?vo=storm-giant,16,giant,Huge,16,230,swim,chaotic good,0,Monster Manual (SRD),29.0,14.0,20.0,16.0,18.0,18.0,1,0,0,0,0,0,0
277,giant-crocodile,https://www.aidedd.org/dnd/monstres.php?vo=giant-crocodile,8,beast,Huge,14,85,swim,unaligned,0,Monster Manual (SRD),21.0,9.0,17.0,2.0,10.0,7.0,1,0,0,0,0,0,0
299,giant-weasel,https://www.aidedd.org/dnd/monstres.php?vo=giant-weasel,0,beast,Medium,13,9,,unaligned,0,Monster Manual (SRD),11.0,16.0,10.0,4.0,12.0,5.0,1,0,0,0,0,0,0
754,yuan-ti-mind-whisperer,,7,"monstrosity (shapechanger, yuan-ti)",Medium,14,71,,neutral evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
732,yellow-musk-creeper,,5,plant,Medium,6,60,,unaligned,0,Adventures (Tomb of Annihilation),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
687,vrock,https://www.aidedd.org/dnd/monstres.php?vo=vrock,9,fiend (demon),Large,15,104,fly,chaotic evil,0,Monster Manual (SRD),17.0,15.0,18.0,8.0,13.0,8.0,1,0,0,0,0,0,0
474,night-hag,https://www.aidedd.org/dnd/monstres.php?vo=night-hag,8,fiend,Medium,17,112,,neutral evil,0,Monster Manual (SRD),18.0,15.0,16.0,16.0,14.0,16.0,1,0,0,0,0,0,0
174,devourer,,16,fiend,Large,16,178,,chaotic evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
489,ogre-howdah,,5,giant,Large,13,59,,chaotic evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
602,spider,https://www.aidedd.org/dnd/monstres.php?vo=spider,3,beast,Tiny,12,1,,unaligned,0,Monster Manual (SRD),2.0,14.0,8.0,1.0,10.0,2.0,1,0,0,0,0,0,0
712,white-abishai,,9,fiend (devil),Medium,15,68,fly,lawful evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
381,intellect-devourer,,5,aberration,Tiny,12,21,,lawful evil,0,Monster Manual,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
290,giant-scorpion,https://www.aidedd.org/dnd/monstres.php?vo=giant-scorpion,6,beast,Large,15,52,,unaligned,0,Monster Manual (SRD),15.0,13.0,15.0,1.0,9.0,3.0,1,0,0,0,0,0,0
514,piercer,https://www.aidedd.org/dnd/monstres.php?vo=piercer,2,monstrosity,Medium,15,22,,unaligned,0,Monster Manual (BR),10.0,13.0,16.0,1.0,7.0,3.0,1,0,0,0,0,0,0
112,bullywug,https://www.aidedd.org/dnd/monstres.php?vo=bullywug,1,humanoid (bullywug),Medium,15,11,swim,neutral evil,0,Monster Manual (BR),12.0,12.0,13.0,7.0,10.0,7.0,1,0,0,0,0,0,0
88,black-bear,https://www.aidedd.org/dnd/monstres.php?vo=black-bear,2,beast,Medium,11,19,,unaligned,0,Monster Manual (SRD),15.0,10.0,14.0,2.0,12.0,7.0,1,0,0,0,0,0,0
247,flameskull,https://www.aidedd.org/dnd/monstres.php?vo=flameskull,7,undead,Tiny,13,40,fly,neutral evil,0,Monster Manual (SRD),1.0,17.0,14.0,16.0,10.0,11.0,1,0,0,0,0,0,0
756,yuan-ti-pit-master,,8,"monstrosity (shapechanger, yuan-ti)",Medium,14,88,,neutral evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
719,winter-eladrin,,13,fey (elf),Medium,19,127,,chaotic neutral,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
479,nothic,https://www.aidedd.org/dnd/monstres.php?vo=nothic,5,aberration,Medium,15,45,,neutral evil,0,Monster Manual,14.0,16.0,16.0,13.0,10.0,8.0,1,0,0,0,0,0,0
626,su-monster,,4,monstrosity,Medium,12,27,,chaotic evil,0,Adventures (Tomb of Annihilation),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
74,bard,,5,humanoid (any race),Medium,15,44,,any alignment,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
315,gloom-weaver,,12,humanoid (elf),Medium,14,104,,neutral,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
457,mummy,https://www.aidedd.org/dnd/monstres.php?vo=mummy,6,undead,Medium,11,58,,lawful evil,0,Monster Manual (SRD),16.0,8.0,15.0,6.0,10.0,12.0,1,0,0,0,0,0,0
435,maw-demon,,4,fiend (demon),Medium,13,33,,chaotic evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
43,ankylosaurus,https://www.aidedd.org/dnd/monstres.php?vo=ankylosaurus,6,beast,Huge,15,68,,unaligned,0,Monster Manual (SRD),19.0,11.0,15.0,2.0,12.0,5.0,1,0,0,0,0,0,0
434,maurezhi,,10,fiend (demon),Medium,15,88,,chaotic evil,0,Mordenkainen's Tome of Foes,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
722,wood-woad,,8,plant,Medium,18,75,,lawful neutral,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
727,xvart,,0,humanoid (xvart),Small,13,7,,chaotic evil,0,Volo's Guide to Monsters,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,1
